09/10/1983,Washington,34,Northwestern,0
09/10/1983,Washington State,17,Michigan,20
09/10/1983,Western Kentucky,22,Louisville,41
09/10/1983,Western Michigan,21,Texas-Arlington,14
09/10/1983,Wichita State,21,Ball State,25
09/10/1983,William & Mary,28,Virginia Military Institute,14
09/10/1983,Wyoming,20,Nebraska,56
09/17/1983,Air Force,7,Wyoming,14
09/17/1983,Arizona,45,Washington State,6
09/17/1983,Arizona State,26,UCLA,26
09/17/1983,Arkansas State,0,Texas A&M,38
09/17/1983,Army,7,Louisville,31
09/17/1983,Ball State,31,Ohio,14
09/17/1983,Baylor,20,Texas-El Paso,6
09/17/1983,Boston College,42,Rutgers,22
09/17/1983,Bowling Green State,28,Brigham Young,63
09/17/1983,Citadel,0,North Carolina State,45
09/17/1983,Colorado State,3,Colorado,31
09/17/1983,Delaware,30,William & Mary,13
09/17/1983,Drake,14,Western Illinois,31
09/17/1983,Florida State,28,Tulane,34
09/17/1983,Fullerton State,25,Utah State,24
09/17/1983,Furman,17,Georgia Tech,14
09/17/1983,Georgia,16,Clemson,16
09/17/1983,Indiana,13,Kentucky,24
09/17/1983,Indiana State,13,Florida,17
09/17/1983,Iowa,42,Penn State,34
09/17/1983,Iowa State,26,Vanderbilt,29
09/17/1983,James Madison,14,Virginia,21
09/17/1983,Lamar,35,Houston,42
09/17/1983,Long Beach State,23,Hawaii,21
09/17/1983,Louisiana State,24,Rice,10
09/17/1983,Louisiana Tech,10,Southern Mississippi,28
09/17/1983,Miami (Ohio),17,North Carolina,48
09/17/1983,Michigan,24,Washington,25
09/17/1983,Michigan State,28,Notre Dame,23
09/17/1983,Mississippi,0,Alabama,40
09/17/1983,Missouri,20,Wisconsin,21
09/17/1983,Murray State,25,East Carolina,50
09/17/1983,Navy,10,Mississippi State,38
09/17/1983,Nebraska,84,Minnesota,13
09/17/1983,Nevada,22,Fresno State,24
09/17/1983,Nevada-Las Vegas,28,Pacific,7
09/17/1983,New Mexico,0,Arkansas,17
09/17/1983,New Mexico State,3,North Texas,49
09/17/1983,Northwestern,0,Syracuse,35
09/17/1983,Northwestern State,19,Tulsa,26
09/17/1983,Ohio State,24,Oklahoma,14
09/17/1983,Oklahoma State,27,Cincinnati,17
09/17/1983,Purdue,0,Miami (Florida),35
09/17/1983,San Diego State,24,Utah,27
09/17/1983,San Jose State,9,California,30
09/17/1983,South Carolina,31,Duke,24
09/17/1983,Southeast Missouri State,7,Southern Illinois,56
09/17/1983,Southern California,33,Oregon State,10
09/17/1983,Stanford,7,Illinois,17
09/17/1983,Tennessee-Chattanooga,38,Louisiana-Lafayette,14
09/17/1983,Texas,20,Auburn,7
09/17/1983,Texas Christian,3,Kansas State,20
09/17/1983,Toledo,31,Richmond,6
09/17/1983,Virginia Tech,17,Memphis,10
09/17/1983,West Texas A&M,0,McNeese State,17
09/17/1983,West Virginia,31,Maryland,21
09/17/1983,Western Carolina,0,Wake Forest,21
09/17/1983,Western Michigan,14,Illinois State,13
09/17/1983,Wichita State,6,Kansas,57
09/23/1983,Oklahoma State,34,Texas A&M,15
09/24/1983,Alabama,44,Vanderbilt,24
09/24/1983,Arkansas,10,Mississippi,13
09/24/1983,Auburn,37,Tennessee,14
09/24/1983,Ball State,7,Toledo,43
09/24/1983,Brigham Young,46,Air Force,28
09/24/1983,Central Michigan,32,Western Michigan,14
09/24/1983,Central Missouri State,7,Indiana State,33
09/24/1983,Cincinnati,23,Louisville,31
09/24/1983,Colorado State,17,Iowa State,21
09/24/1983,Dartmouth,12,Army,13
09/24/1983,Eastern Michigan,14,Ohio,31
09/24/1983,Florida,35,Mississippi State,12
09/24/1983,Fresno State,34,Pacific,14
09/24/1983,Fullerton State,10,Arizona,27
09/24/1983,Georgia Tech,14,Clemson,41
09/24/1983,Hawaii,25,Utah,28
09/24/1983,Houston,14,Oregon,15
09/24/1983,Illinois,20,Michigan State,10
09/24/1983,Illinois State,36,Drake,17
09/24/1983,Kansas,26,Southern California,20
09/24/1983,Lehigh,0,Navy,30
09/24/1983,Louisiana-Lafayette,21,Rice,22
09/24/1983,Miami (Ohio),14,Bowling Green State,17
09/24/1983,Michigan,38,Wisconsin,21
09/24/1983,Nevada-Las Vegas,28,Washington State,41
09/24/1983,New Mexico,31,New Mexico State,10
09/24/1983,North Texas,6,Texas,26
09/24/1983,Northern Illinois,38,Kent,7
09/24/1983,Northwestern,10,Indiana,8
09/24/1983,Notre Dame,0,Miami (Florida),20
09/24/1983,Ohio State,14,Iowa,20
09/24/1983,Oregon State,14,Colorado,38
09/24/1983,Penn State,23,Temple,18
09/24/1983,Pittsburgh,7,Maryland,13
09/24/1983,Purdue,32,Minnesota,20
09/24/1983,Rutgers,13,Syracuse,17
09/24/1983,San Diego State,41,Texas-El Paso,33
09/24/1983,San Jose State,23,Stanford,10
09/24/1983,South Carolina,13,Georgia,31
09/24/1983,Southern Illinois,52,Northern Iowa,9
09/24/1983,Southern Methodist,21,Texas Christian,17
09/24/1983,Texas A&M-Kingsville,10,Long Beach State,46
09/24/1983,Texas Tech,26,Baylor,11
09/24/1983,Texas-Arlington,31,West Texas A&M,13
09/24/1983,Tulane,14,Kentucky,26
09/24/1983,Tulsa,18,Oklahoma,28
09/24/1983,UCLA,10,Nebraska,42
09/24/1983,Utah State,10,Missouri,17
09/24/1983,Virginia,26,North Carolina State,14
09/24/1983,Virginia Military Institute,0,Virginia Tech,28
09/24/1983,Wake Forest,31,Richmond,6
09/24/1983,Washington,14,Louisiana State,40
09/24/1983,West Virginia,27,Boston College,17
09/24/1983,Wichita State,14,Arizona State,44
09/24/1983,William & Mary,20,North Carolina,51
09/24/1983,Wyoming,25,Kansas State,27
10/01/1983,Angelo State,10,West Texas A&M,3
10/01/1983,Arizona,33,California,33
10/01/1983,Arkansas,38,Texas Christian,21
10/01/1983,Army,21,Harvard,24
10/01/1983,Baylor,42,Houston,21
10/01/1983,Boston College,18,Temple,15
10/01/1983,Bowling Green State,26,Eastern Michigan,21
10/01/1983,Brigham Young,37,UCLA,35
10/01/1983,Citadel,6,Tennessee,45
10/01/1983,Cornell,20,Cincinnati,48
10/01/1983,Drake,0,Wichita State,43
10/01/1983,East Carolina,13,Missouri,6
10/01/1983,Florida,31,Louisiana State,17
10/01/1983,Florida State,24,Auburn,27
10/01/1983,Fresno State,12,Utah State,20
10/01/1983,Fullerton State,31,Pacific,14
10/01/1983,Indiana,18,Michigan,43
10/01/1983,Indiana State,20,Illinois State,37
10/01/1983,Iowa,0,Illinois,33
10/01/1983,Kent,7,Central Michigan,13
10/01/1983,Louisville,0,Virginia Tech,31
10/01/1983,Memphis,13,Alabama,44
10/01/1983,Miami (Florida),56,Duke,17
10/01/1983,Michigan State,29,Purdue,29
10/01/1983,Minnesota,18,Ohio State,69
10/01/1983,Mississippi State,7,Georgia,20
10/01/1983,Navy,10,Washington,27
10/01/1983,Nevada-Las Vegas,35,Oregon State,21
10/01/1983,New Mexico State,24,Iowa State,17
10/01/1983,North Carolina,38,Georgia Tech,21
10/01/1983,North Carolina State,38,Wake Forest,15
10/01/1983,North Texas,18,New Mexico,8
10/01/1983,Northern Illinois,27,Ball State,14
10/01/1983,Notre Dame,27,Colorado,3
10/01/1983,Ohio,0,Toledo,31
10/01/1983,Oklahoma,29,Kansas State,10
10/01/1983,Oregon,34,San Jose State,44
10/01/1983,Penn State,36,Rutgers,25
10/01/1983,Pittsburgh,21,West Virginia,24
10/01/1983,Rice,6,Texas,42
10/01/1983,San Diego State,27,Hawaii,27
10/01/1983,Southern California,14,South Carolina,38
10/01/1983,Southern Illinois,35,Arkansas State,28
10/01/1983,Southern Mississippi,27,Mississippi,7
10/01/1983,Stanford,11,Arizona State,29
10/01/1983,Syracuse,7,Nebraska,63
10/01/1983,Texas A&M,0,Texas Tech,3
10/01/1983,Texas-Arlington,0,Southern Methodist,34
10/01/1983,Texas-El Paso,17,Wyoming,49
10/01/1983,Tulsa,0,Oklahoma State,9
10/01/1983,Utah,28,Colorado State,31
10/01/1983,Vanderbilt,30,Tulane,17
10/01/1983,Virginia,3,Maryland,23
10/01/1983,Western Michigan,20,Miami (Ohio),18
10/01/1983,Wisconsin,49,Northwestern,0
10/01/1983,Yale,14,William & Mary,26
10/08/1983,Air Force,44,Navy,17
10/08/1983,Alabama,28,Penn State,34
10/08/1983,Auburn,49,Kentucky,21
10/08/1983,Ball State,14,Indiana State,35
10/08/1983,Baylor,26,Southern Methodist,42
10/08/1983,Boston College,42,Yale,7
10/08/1983,Boston University,26,Richmond,17
10/08/1983,Brigham Young,41,Wyoming,10
10/08/1983,California,17,Oregon,24
10/08/1983,Colorado State,21,Arizona,52
10/08/1983,Drake,9,Southern Illinois,28
10/08/1983,Duke,14,Virginia Tech,27
10/08/1983,East Carolina,21,Louisiana-Lafayette,18
10/08/1983,Eastern Michigan,3,Central Michigan,24
10/08/1983,Florida State,16,Pittsburgh,17
10/08/1983,Fullerton State,14,Nevada,6
10/08/1983,Georgia,36,Mississippi,11
10/08/1983,Georgia Tech,20,North Carolina State,10
10/08/1983,Houston,7,Texas A&M,30
10/08/1983,Illinois,27,Wisconsin,15
10/08/1983,Illinois State,24,West Texas A&M,24
10/08/1983,Kansas,35,Iowa State,38
10/08/1983,Kent,7,Miami (Ohio),27
10/08/1983,Louisiana State,6,Tennessee,20
10/08/1983,Louisville,14,Miami (Florida),42
10/08/1983,Michigan,42,Michigan State,0
10/08/1983,Minnesota,31,Indiana,38
10/08/1983,Mississippi State,6,Southern Mississippi,31
10/08/1983,Missouri,59,Colorado,20
10/08/1983,Nebraska,14,Oklahoma State,10
10/08/1983,New Mexico,30,Texas Tech,10
10/08/1983,New Mexico State,10,Tulsa,24
10/08/1983,Northwestern,21,Iowa,61
10/08/1983,Notre Dame,30,South Carolina,6
10/08/1983,Oklahoma,16,Texas,28
10/08/1983,Oregon State,7,Washington,34
10/08/1983,Purdue,22,Ohio State,33
10/08/1983,Rutgers,12,Army,20
10/08/1983,San Diego State,13,Long Beach State,20
10/08/1983,San Jose State,41,Fresno State,23
10/08/1983,Syracuse,13,Maryland,34
10/08/1983,Temple,16,Cincinnati,31
10/08/1983,Texas Christian,34,Rice,3
10/08/1983,Texas-El Paso,11,Utah,35
10/08/1983,Toledo,6,Bowling Green State,3
10/08/1983,Tulane,25,Memphis,28
10/08/1983,UCLA,39,Stanford,21
10/08/1983,Utah State,27,Pacific,10
10/08/1983,Vanderbilt,10,Florida,29
10/08/1983,Virginia,21,Clemson,42
10/08/1983,Wake Forest,10,North Carolina,30
10/08/1983,Washington State,17,Southern California,38
10/08/1983,Western Michigan,3,Northern Illinois,27
10/08/1983,Wichita State,24,Texas-Arlington,34
10/08/1983,William & Mary,21,Dartmouth,17
10/15/1983,Arizona State,34,Southern California,14
10/15/1983,Auburn,31,Georgia Tech,13
10/15/1983,Ball State,17,Kent,13
10/15/1983,Boise State,7,Utah State,10
10/15/1983,Bowling Green State,23,Western Michigan,20
10/15/1983,Central Florida,26,Richmond,31
10/15/1983,Central Michigan,14,Ohio,9
10/15/1983,Cincinnati,17,Florida State,43
10/15/1983,Clemson,38,Duke,31
10/15/1983,Colgate,26,Rutgers,29
10/15/1983,Colorado,10,Iowa State,22
10/15/1983,Drake,23,New Mexico State,42
10/15/1983,Fresno State,31,Montana State,12
10/15/1983,Fullerton State,20,San Jose State,11
10/15/1983,Georgia,20,Vanderbilt,13
10/15/1983,Hawaii,23,Nevada-Las Vegas,0
10/15/1983,Illinois State,25,Tulsa,39
10/15/1983,James Madison,21,William & Mary,24
10/15/1983,Kansas State,3,Kansas,31
10/15/1983,Kentucky,21,Louisiana State,13
10/15/1983,Long Beach State,28,Pacific,16
10/15/1983,Louisiana-Lafayette,15,Tulane,17
10/15/1983,Maryland,36,Wake Forest,33
10/15/1983,Miami (Florida),31,Mississippi State,7
10/15/1983,Miami (Ohio),9,Toledo,10
10/15/1983,Michigan State,12,Indiana,24
10/15/1983,Mississippi,20,Texas Christian,7
10/15/1983,Navy,37,Princeton,29
10/15/1983,Nebraska,34,Missouri,13
10/15/1983,New Mexico,21,Brigham Young,66
10/15/1983,North Carolina,42,North Carolina State,14
10/15/1983,Northern Illinois,34,Eastern Michigan,15
10/15/1983,Northwestern,0,Michigan,35
10/15/1983,Notre Dame,42,Army,0
10/15/1983,Ohio State,13,Illinois,17
10/15/1983,Oklahoma,21,Oklahoma State,20
10/15/1983,Oregon,19,Arizona,10
10/15/1983,Oregon State,19,California,45
10/15/1983,Penn State,17,Syracuse,6
10/15/1983,Pittsburgh,55,Louisville,10
10/15/1983,Purdue,14,Iowa,31
10/15/1983,Rice,3,Texas Tech,14
10/15/1983,San Diego State,15,Colorado State,17
10/15/1983,Southern Illinois,24,Missouri State,6
10/15/1983,Southern Mississippi,27,Memphis,20
10/15/1983,Stanford,15,Washington,32
10/15/1983,Temple,10,East Carolina,24
10/15/1983,Tennessee,41,Alabama,34
10/15/1983,Texas,31,Arkansas,3
10/15/1983,Texas A&M,13,Baylor,13
10/15/1983,Texas-El Paso,25,Air Force,37
10/15/1983,UCLA,24,Washington State,14
10/15/1983,Virginia Military Institute,10,Virginia,38
10/15/1983,Virginia Tech,0,West Virginia,13
10/15/1983,Wichita State,22,Indiana State,24
10/15/1983,Wisconsin,56,Minnesota,17
10/15/1983,Wyoming,14,Utah,69
10/20/1983,Louisville,7,Florida State,51
10/22/1983,Arizona,22,Stanford,31
10/22/1983,Ball State,24,Western Michigan,20
10/22/1983,Bowling Green State,23,Northern Illinois,24
10/22/1983,Brigham Young,47,San Diego State,12
10/22/1983,California,16,UCLA,20
10/22/1983,Colgate,29,Wyoming,49
10/22/1983,Colorado,19,Nebraska,69
10/22/1983,Colorado State,31,Texas-El Paso,15
10/22/1983,Duke,3,Maryland,38
10/22/1983,East Carolina,17,Florida,24
10/22/1983,Fresno State,17,Fullerton State,18
10/22/1983,Georgia Tech,3,Tennessee,37
10/22/1983,Houston,3,Arkansas,24
10/22/1983,Illinois,35,Purdue,21
10/22/1983,Illinois State,34,Nicholls State,29
10/22/1983,Indiana,14,Wisconsin,45
10/22/1983,Iowa,13,Michigan,16
10/22/1983,Iowa State,11,Oklahoma,49
10/22/1983,Kansas State,0,Missouri,38
10/22/1983,Kentucky,21,Georgia,47
10/22/1983,Lamar,6,Louisiana-Lafayette,31
10/22/1983,Lehigh,13,Army,12
10/22/1983,Miami (Florida),17,Cincinnati,7
10/22/1983,Miami (Ohio),12,Central Michigan,7
10/22/1983,Michigan State,11,Ohio State,21
10/22/1983,Minnesota,8,Northwestern,19
10/22/1983,Mississippi State,13,Auburn,28
10/22/1983,Missouri State,22,Drake,11
10/22/1983,New Mexico,16,Hawaii,25
10/22/1983,New Mexico State,7,Texas-Arlington,28
10/22/1983,North Carolina State,17,Clemson,27
10/22/1983,Northern Arizona,14,Pacific,28
10/22/1983,Ohio,21,Kent,20
10/22/1983,Oklahoma State,27,Kansas,10
10/22/1983,Pittsburgh,21,Navy,14
10/22/1983,Richmond,0,Virginia Tech,38
10/22/1983,Rutgers,35,William & Mary,28
10/22/1983,San Jose State,18,Long Beach State,9
10/22/1983,South Carolina,6,Louisiana State,20
10/22/1983,Southern California,6,Notre Dame,27
10/22/1983,Southern Illinois,34,Indiana State,21
10/22/1983,Temple,23,Delaware,16
10/22/1983,Texas,15,Southern Methodist,12
10/22/1983,Texas A&M,29,Rice,10
10/22/1983,Texas Christian,21,Baylor,56
10/22/1983,Toledo,37,Eastern Michigan,9
10/22/1983,Tulane,14,Southern Mississippi,7
10/22/1983,Tulsa,59,Texas Tech,20
10/22/1983,Utah,31,Air Force,33
10/22/1983,Utah State,10,Nevada-Las Vegas,28
10/22/1983,Vanderbilt,14,Mississippi,21
10/22/1983,Virginia,34,Wake Forest,38
10/22/1983,Washington,32,Oregon,3
10/22/1983,Washington State,31,Arizona State,21
10/22/1983,West Texas A&M,30,Wichita State,31
10/22/1983,West Virginia,23,Penn State,41
10/29/1983,Army,20,Air Force,41
10/29/1983,Cal Poly-San Luis Obispo,7,Fresno State,30
10/29/1983,Central Michigan,14,Bowling Green State,15
10/29/1983,Cincinnati,13,Kentucky,13
10/29/1983,East Tennessee State,9,East Carolina,21
10/29/1983,Eastern Michigan,20,Ball State,33
10/29/1983,Eastern Washington,20,Long Beach State,17
10/29/1983,Florida,21,Auburn,28
10/29/1983,Florida State,29,Arizona State,26
10/29/1983,Fullerton State,10,Idaho State,43
10/29/1983,Georgia Tech,26,Duke,32
10/29/1983,Houston,28,Texas Christian,21
10/29/1983,Idaho,31,Pacific,19
10/29/1983,Indiana,3,Iowa,49
10/29/1983,Indiana State,17,Eastern Illinois,13
10/29/1983,Kansas,14,Oklahoma,45
10/29/1983,Kent,34,Toledo,37
10/29/1983,Louisiana State,24,Mississippi,27
10/29/1983,Louisiana-Lafayette,3,Southern Mississippi,31
10/29/1983,Memphis,24,Vanderbilt,7
10/29/1983,Michigan,6,Illinois,16
10/29/1983,Minnesota,10,Michigan State,34
10/29/1983,Mississippi State,18,Alabama,35
10/29/1983,Missouri,41,Iowa State,18
10/29/1983,Navy,12,Notre Dame,28
10/29/1983,Nebraska,51,Kansas State,25
10/29/1983,New Mexico,24,Colorado State,25
10/29/1983,New Mexico State,3,Southern Illinois,41
10/29/1983,North Carolina,26,Maryland,28
10/29/1983,North Carolina State,17,South Carolina,31
10/29/1983,Northern Illinois,17,Miami (Ohio),0
10/29/1983,Northwestern,17,Purdue,48
10/29/1983,Oklahoma State,40,Colorado,14
10/29/1983,Oregon,7,Washington State,24
10/29/1983,Penn State,17,Boston College,27
10/29/1983,Rice,0,Arkansas,35
10/29/1983,Richmond,35,Virginia Military Institute,19
10/29/1983,San Diego State,10,Nevada-Las Vegas,28
10/29/1983,Southern California,19,California,9
10/29/1983,Southern Methodist,10,Texas A&M,7
10/29/1983,Stanford,18,Oregon State,31
10/29/1983,Syracuse,10,Pittsburgh,13
10/29/1983,Temple,14,Georgia,31
10/29/1983,Tennessee,7,Rutgers,0
10/29/1983,Texas Tech,3,Texas,20
10/29/1983,Texas-El Paso,24,Hawaii,25
10/29/1983,Tulane,18,Baylor,24
10/29/1983,Utah State,34,Brigham Young,38
10/29/1983,Wake Forest,17,Clemson,24
10/29/1983,Washington,24,UCLA,27
10/29/1983,West Texas A&M,26,Drake,36
10/29/1983,West Virginia,3,Miami (Florida),20
10/29/1983,Western Illinois,7,Illinois State,45
10/29/1983,Western Michigan,16,Ohio,14
10/29/1983,Wichita State,19,Tulsa,30
10/29/1983,William & Mary,21,Virginia Tech,59
10/29/1983,Wisconsin,27,Ohio State,45
11/03/1983,Virginia,27,Georgia Tech,31
11/05/1983,Alabama,32,Louisiana State,26
11/05/1983,Appalachian State,7,North Carolina State,33
11/05/1983,Arizona State,24,California,26
11/05/1983,Ball State,30,Bowling Green State,45
11/05/1983,Baylor,24,Arkansas,21
11/05/1983,Boston College,34,Army,14
11/05/1983,Brigham Young,31,Texas-El Paso,9
11/05/1983,Brown,21,Penn State,38
11/05/1983,Clemson,16,North Carolina,3
11/05/1983,Colorado,34,Kansas,23
11/05/1983,Duke,31,Wake Forest,21
11/05/1983,East Carolina,7,Miami (Florida),12
11/05/1983,Eastern Michigan,13,Kent,37
11/05/1983,Florida,9,Georgia,10
11/05/1983,Fullerton State,20,Utah,47
11/05/1983,Hawaii,10,Air Force,45
11/05/1983,Illinois,50,Minnesota,23
11/05/1983,Illinois State,26,Southern Illinois,28
11/05/1983,Indiana State,31,West Texas A&M,20
11/05/1983,Iowa,34,Wisconsin,14
11/05/1983,Iowa State,29,Nebraska,72
11/05/1983,James Madison,0,Richmond,32
11/05/1983,Kansas State,21,Oklahoma State,20
11/05/1983,Kentucky,17,Vanderbilt,8
11/05/1983,Long Beach State,38,Montana,14
11/05/1983,Maryland,23,Auburn,35
11/05/1983,Memphis,30,Mississippi State,13
11/05/1983,Michigan State,9,Northwestern,3
11/05/1983,Nevada-Las Vegas,20,Fresno State,7
11/05/1983,Northern Colorado,20,Colorado State,41
11/05/1983,Northern Illinois,14,Central Michigan,30
11/05/1983,Ohio,17,Miami (Ohio),14
11/05/1983,Ohio State,56,Indiana,17
11/05/1983,Oklahoma,0,Missouri,10
11/05/1983,Pacific,24,Nevada,34
11/05/1983,Pittsburgh,21,Notre Dame,16
11/05/1983,Purdue,10,Michigan,42
11/05/1983,Rice,6,Southern Methodist,20
11/05/1983,Rutgers,7,Cincinnati,18
11/05/1983,San Jose State,15,Utah State,22
11/05/1983,South Carolina,30,Florida State,45
11/05/1983,Southern Mississippi,27,Louisville,3
11/05/1983,Stanford,7,Southern California,30
11/05/1983,Syracuse,14,Navy,7
11/05/1983,Temple,9,West Virginia,27
11/05/1983,Texas,9,Houston,3
11/05/1983,Texas Christian,10,Texas Tech,10
11/05/1983,Toledo,20,Western Michigan,16
11/05/1983,Tulsa,22,Drake,13
11/05/1983,UCLA,24,Oregon,13
11/05/1983,Virginia Tech,26,Tulane,10
11/05/1983,Washington,23,Arizona,22
11/05/1983,Washington State,27,Oregon State,9
11/05/1983,Wichita State,28,New Mexico State,62
11/05/1983,William & Mary,48,Marshall,24
11/05/1983,Wyoming,10,New Mexico,17
11/10/1983,North Carolina State,26,Duke,27
11/12/1983,Arkansas,23,Texas A&M,36
11/12/1983,Army,7,Pittsburgh,38
11/12/1983,Auburn,13,Georgia,7
11/12/1983,Boston College,10,Syracuse,21
11/12/1983,Bowling Green State,24,Ohio,20
11/12/1983,California,6,Washington State,16
11/12/1983,Central Michigan,38,Ball State,10
11/12/1983,Colorado,28,Oklahoma,41
11/12/1983,Colorado State,6,Brigham Young,24
11/12/1983,Fresno State,7,Long Beach State,3
11/12/1983,Indiana,21,Illinois,49
11/12/1983,Indiana State,38,Drake,0
11/12/1983,Iowa,12,Michigan State,6
11/12/1983,Iowa State,49,Kansas State,27
11/12/1983,Kansas,13,Nebraska,67
11/12/1983,Kentucky,7,Florida,24
11/12/1983,Louisville,7,Temple,24
11/12/1983,Maryland,27,Clemson,52
11/12/1983,McNeese State,16,Louisiana-Lafayette,48
11/12/1983,Memphis,43,Cincinnati,10
11/12/1983,Miami (Florida),17,Florida State,16
11/12/1983,Miami (Ohio),24,Eastern Michigan,12
11/12/1983,Michigan,58,Minnesota,10
11/12/1983,Mississippi,13,Tennessee,10
11/12/1983,Mississippi State,45,Louisiana State,26
11/12/1983,Missouri State,7,Illinois State,34
11/12/1983,Navy,7,South Carolina,31
11/12/1983,Nevada-Las Vegas,13,Fullerton State,0
11/12/1983,North Carolina,14,Virginia,17
11/12/1983,Northwestern,7,Ohio State,55
11/12/1983,Notre Dame,30,Penn State,34
11/12/1983,Oklahoma State,10,Missouri,16
11/12/1983,Oregon,16,Stanford,7
11/12/1983,Oregon State,3,Arizona State,38
11/12/1983,Pacific,30,San Jose State,26
11/12/1983,Rice,14,Baylor,48
11/12/1983,Richmond,14,Colgate,43
11/12/1983,Rutgers,7,West Virginia,35
11/12/1983,Southern California,0,Washington,24
11/12/1983,Southern Illinois,6,Wichita State,28
11/12/1983,Southern Mississippi,16,Alabama,28
11/12/1983,Texas Christian,14,Texas,20
11/12/1983,Texas Tech,7,Southern Methodist,33
11/12/1983,Texas-El Paso,0,New Mexico,35
11/12/1983,Toledo,10,Northern Illinois,26
11/12/1983,UCLA,24,Arizona,27
11/12/1983,Utah,17,Utah State,21
